"Date","Open","High","Low","Close"
"05 Oct 2020","2926.55","2946.4","2920.25","2941.35"
"01 Oct 2020","2954.55","2958.85","2914.35","2920.70"
"30 Sep 2020","2933.2","2935.9","2906.95","2911.40"
"29 Sep 2020","2946.85","2957.65","2902.7","2919.05"
"28 Sep 2020","2845.95","2927.7","2843.45","2921.60"
"25 Sep 2020","2761.8","2813.35","2750.45","2808.00"
"24 Sep 2020","2756.1","2758.25","2718.1","2726.15"
"23 Sep 2020","2823.1","2852.45","2770.6","2801.50"
"22 Sep 2020","2840.45","2844.8","2694.3","2793.35"
"21 Sep 2020","2975.8","2984.9","2829.8","2841.10"
"18 Sep 2020","2993","3002.8","2957.05","2964.50"
"17 Sep 2020","2965.9","2985.6","2953.95","2972.15"
"16 Sep 2020","2993.75","2994.6","2957.5","2980.80"
"15 Sep 2020","2957.6","2985.05","2940.45","2979.45"
"14 Sep 2020","2805.85","2941.15","2805.65","2933.10"
"11 Sep 2020","2762.35","2771.05","2751.05","2765.25"
"10 Sep 2020","2733.4","2766.4","2733.3","2752.30"
"09 Sep 2020","2715.4","2723.25","2674.4","2706.90"
"08 Sep 2020","2765.4","2783.6","2731.4","2743.00"
"07 Sep 2020","2761.8","2779.9","2737.5","2756.85"
"04 Sep 2020","2732.05","2776.3","2714.7","2752.20"
"03 Sep 2020","2776.95","2804.55","2773.05","2778.75"
"02 Sep 2020","2721.4","2768.7","2715.1","2764.30"
"01 Sep 2020","2697.2","2725.95","2671.6","2712.55"
"31 Aug 2020","2849.65","2853.15","2668","2695.70"
"28 Aug 2020","2855.85","2864.25","2824.75","2829.55"
"27 Aug 2020","2837.35","2858.25","2831.4","2837.95"
"26 Aug 2020","2804.7","2820.85","2800.9","2815.15"
"25 Aug 2020","2805.45","2814.35","2773.85","2785.25"
"24 Aug 2020","2766.2","2791.25","2762.65","2780.05"
"21 Aug 2020","2729.8","2753.9","2729.6","2741.55"
"20 Aug 2020","2676.55","2728.85","2670.95","2710.50"
"19 Aug 2020","2679.4","2701.7","2674.7","2691.20"
"18 Aug 2020","2637.85","2666.25","2631.85","2662.05"
"17 Aug 2020","2636.55","2638.65","2593.4","2622.60"
"14 Aug 2020","2646.6","2653.15","2585.15","2606.70"
"13 Aug 2020","2621.45","2651.5","2620.85","2632.65"
"12 Aug 2020","2587.75","2613.1","2570.65","2609.80"
"11 Aug 2020","2619.75","2623.35","2588.85","2592.10"
"10 Aug 2020","2557.95","2599.4","2556.25","2598.00"
"07 Aug 2020","2522.8","2550.3","2517.85","2546.50"
"06 Aug 2020","2535.45","2543.65","2517.65","2523.75"
"05 Aug 2020","2503.95","2527.95","2499.4","2524.65"
"04 Aug 2020","2474.7","2492.45","2463.45","2487.70"
"03 Aug 2020","2427.7","2469.55","2425.5","2453.10"
"31 Jul 2020","2401.55","2427.95","2377.45","2419.50"
"30 Jul 2020","2406.1","2423","2373","2384.95"
"29 Jul 2020","2423.65","2438.6","2399.15","2404.30"
"28 Jul 2020","2394.5","2415.2","2390.65","2410.30"
"27 Jul 2020","2397.7","2401.05","2358.95","2378.60"
"24 Jul 2020","2356.2","2383.15","2345.1","2379.45"
"23 Jul 2020","2335.35","2368.9","2334.95","2362.00"
"22 Jul 2020","2339.25","2351.45","2305.4","2329.95"
"21 Jul 2020","2324.95","2338.7","2320.85","2324.05"
"20 Jul 2020","2298.15","2312.65","2294.1","2308.75"
"17 Jul 2020","2260.4","2284.45","2257.6","2281.20"
"16 Jul 2020","2263.25","2266","2231.75","2250.05"
"15 Jul 2020","2268.55","2288.55","2248.4","2254.50"
"14 Jul 2020","2280.55","2283.2","2232.45","2252.60"
"13 Jul 2020","2302.15","2306.5","2277.9","2286.25"
"10 Jul 2020","2286","2301.85","2268.6","2286.05"
"09 Jul 2020","2281.2","2294","2277.55","2290.60"
"08 Jul 2020","2286.3","2301.05","2264.45","2269.10"
"07 Jul 2020","2265.35","2279.8","2252.95","2276.60"
"06 Jul 2020","2229.2","2254.85","2227.6","2253.75"
"03 Jul 2020","2226.25","2228.4","2204.25","2212.90"
"02 Jul 2020","2222.4","2228","2210.2","2212.80"
"01 Jul 2020","2181.75","2201.85","2165.05","2199.15"
"30 Jun 2020","2200.3","2208.35","2167.8","2178.20"
"29 Jun 2020","2209.4","2209.95","2167.9","2187.40"
"26 Jun 2020","2227.05","2234.85","2209.2","2213.85"
"25 Jun 2020","2172.1","2208.3","2163.25","2205.25"
"24 Jun 2020","2241.65","2257.35","2182.45","2186.55"
"23 Jun 2020","2203.7","2226.35","2183.25","2222.50"
"22 Jun 2020","2161.1","2189.65","2158.2","2185.95"
"19 Jun 2020","2126.95","2146.8","2118.7","2137.00"
"18 Jun 2020","2083.85","2111.05","2081.4","2108.25"
"17 Jun 2020","2056.4","2089.65","2050.65","2076.20"
"16 Jun 2020","2111.55","2117.5","2029.95","2065.30"
"15 Jun 2020","2067.2","2090.6","2058.25","2071.80"
"12 Jun 2020","1969.8","2059","1969.8","2055.60"
"11 Jun 2020","2079.45","2103.1","2053.55","2057.85"
"10 Jun 2020","2080.4","2085.2","2055.25","2074.40"
"09 Jun 2020","2122.2","2126.1","2062.2","2074.45"
"08 Jun 2020","2130.55","2141.5","2097.9","2110.40"
"05 Jun 2020","2033.2","2090.7","2031.85","2085.10"
"04 Jun 2020","2022.55","2034.95","1992.2","2009.45"
"03 Jun 2020","2023.45","2038.4","2006.65","2014.20"
"02 Jun 2020","1961.1","1995.45","1952","1990.00"
"01 Jun 2020","1914.35","1951","1912.7","1939.75"
"29 May 2020","1856.8","1883.8","1851.55","1879.45"
"28 May 2020","1852.05","1865.6","1851.9","1859.45"
"27 May 2020","1835.85","1842.95","1820.5","1840.45"
"26 May 2020","1825.1","1830.95","1815.9","1827.50"
"22 May 2020","1824.2","1838.45","1807.8","1812.15"
"21 May 2020","1816.2","1838.1","1816.05","1823.00"
"20 May 2020","1798.45","1815.5","1795.35","1812.20"
"19 May 2020","1804.55","1815","1784.2","1795.90"
"18 May 2020","1856.95","1859.2","1779.05","1787.80"
"15 May 2020","1867.35","1869.1","1845.1","1854.40"
"14 May 2020","1865.85","1880.7","1853.45","1859.70"
"13 May 2020","1918.15","1918.9","1863.25","1877.10"
"12 May 2020","1846.95","1850.45","1812.9","1841.65"
"11 May 2020","1869.7","1878.3","1845.05","1848.40"
"08 May 2020","1882.5","1891.6","1843.8","1847.45"
"07 May 2020","1848.45","1871.6","1846.1","1860.95"
"06 May 2020","1851.9","1859.95","1826.2","1850.70"
"05 May 2020","1888.05","1901.95","1835.3","1838.30"
"04 May 2020","1882.55","1883.5","1859.9","1869.30"
"30 Apr 2020","1953.5","1967.6","1919.2","1924.65"
"29 Apr 2020","1914.45","1932.3","1902.95","1916.05"
"28 Apr 2020","1899.5","1902.75","1865.1","1897.60"
"27 Apr 2020","1886.55","1892.7","1871.95","1876.85"
"24 Apr 2020","1886.55","1894.85","1860.15","1862.30"
"23 Apr 2020","1880.9","1908.3","1876.65","1900.35"
"22 Apr 2020","1861.3","1869.25","1830.3","1864.70"
"21 Apr 2020","1911","1912.8","1853.55","1859.40"
"20 Apr 2020","1980.85","1981.7","1943.85","1946.60"
"17 Apr 2020","1943.05","1953.5","1917.25","1950.35"
"16 Apr 2020","1838.55","1890.45","1830.2","1881.80"
"15 Apr 2020","1823.25","1872.85","1814.6","1835.00"
"13 Apr 2020","1832.25","1833.7","1768.3","1801.60"
"09 Apr 2020","1785.25","1816.85","1784.6","1812.75"
"08 Apr 2020","1721.65","1788.7","1711.5","1747.45"
"07 Apr 2020","1712.4","1723.9","1697.3","1718.80"
"03 Apr 2020","1715.4","1719.85","1654.55","1658.95"
"01 Apr 2020","1746.6","1750.05","1696","1702.00"
"31 Mar 2020","1733.15","1749.05","1708.8","1743.15"
"30 Mar 2020","1694.55","1712.35","1658.05","1690.75"
"27 Mar 2020","1761.95","1806.25","1713.85","1726.45"
"26 Mar 2020","1684.55","1763.7","1669.4","1707.50"
"25 Mar 2020","1585.9","1670.75","1572.9","1661.60"
"24 Mar 2020","1667.45","1691.45","1545.45","1610.90"
"23 Mar 2020","1686.5","1734.95","1609.4","1611.85"
"20 Mar 2020","1823.3","1899.4","1801.5","1868.90"
"19 Mar 2020","1814.2","1854.95","1757.95","1812.65"
"18 Mar 2020","2053.8","2068.4","1902.35","1922.90"
"17 Mar 2020","2088.2","2105.65","2030.9","2034.85"
"16 Mar 2020","2126.4","2144.35","2080.55","2101.05"
"13 Mar 2020","2016.15","2253.75","1896.9","2234.40"
"12 Mar 2020","2330.8","2346.8","2212.15","2232.75"
"11 Mar 2020","2434.75","2492.85","2431.65","2461.45"
"09 Mar 2020","2525.45","2529.2","2434.85","2455.55"
"06 Mar 2020","2562.95","2599.5","2537.75","2588.40"
"05 Mar 2020","2672.45","2683.85","2641.25","2659.95"
"04 Mar 2020","2723.05","2731.55","2623.45","2656.70"
"03 Mar 2020","2682.9","2721.8","2656.4","2709.30"
"02 Mar 2020","2736.5","2761.85","2643","2661.50"
"28 Feb 2020","2737.1","2743.95","2686.25","2697.55"
"27 Feb 2020","2850.9","2854.5","2790.65","2811.45"
"26 Feb 2020","2871.85","2874.75","2845.05","2855.35"
"25 Feb 2020","2897.25","2911.9","2871.7","2879.15"
"24 Feb 2020","2927.8","2930.65","2884.85","2887.35"
"20 Feb 2020","2948.75","2967.15","2937.35","2940.65"
"19 Feb 2020","2918.6","2947.85","2917.95","2942.30"
"18 Feb 2020","2910.85","2912.6","2864.4","2902.70"
"17 Feb 2020","2972.5","2978.3","2911.15","2913.50"
"14 Feb 2020","2995.35","3005.3","2960.25","2966.10"
"13 Feb 2020","2998.35","3000","2976.7","2988.30"
"12 Feb 2020","3005.2","3005.5","2988.5","2992.45"
"11 Feb 2020","2997.9","3005.5","2985.7","2991.30"
"10 Feb 2020","3013.5","3019.6","2978.55","2982.00"
"07 Feb 2020","3017.4","3022.65","3000.05","3006.75"
"06 Feb 2020","3003.65","3022.8","3001.6","3010.95"
"05 Feb 2020","2975.65","3004.5","2974.6","2996.95"
"04 Feb 2020","2937.7","2981.65","2935.4","2977.65"
"03 Feb 2020","2925.6","2938.7","2896.6","2919.10"
"01 Feb 2020","3014.75","3052.1","2921.5","2934.05"
"31 Jan 2020","3035.55","3041.8","3014.4","3019.95"
"30 Jan 2020","3070.8","3072.25","3010.95","3020.35"
"29 Jan 2020","3097.6","3111.2","3067.95","3074.35"
"28 Jan 2020","3101.35","3114","3069.7","3083.05"
"27 Jan 2020","3080.65","3102.05","3075.65","3087.20"
"24 Jan 2020","3075.05","3093.85","3066.9","3086.05"
"23 Jan 2020","3054.25","3073.3","3048.6","3070.40"
"22 Jan 2020","3064","3081.6","3042.9","3046.80"
"21 Jan 2020","3030.9","3055.2","3027.1","3044.70"
"20 Jan 2020","3074.25","3076.65","3033.1","3036.30"
"17 Jan 2020","3049.3","3063.6","3037.4","3058.20"
"16 Jan 2020","3034.45","3048.6","3025.65","3044.40"
"15 Jan 2020","2992.1","3021.25","2983.25","3018.50"
"14 Jan 2020","2975.5","2994.15","2969.15","2991.05"
"13 Jan 2020","2944.1","2970.8","2942.3","2967.20"
"10 Jan 2020","2924.1","2944.1","2917.5","2934.90"
"09 Jan 2020","2883.5","2911.25","2883.35","2909.00"
"08 Jan 2020","2813.75","2849.05","2804.6","2845.50"
"07 Jan 2020","2830","2859.15","2828.7","2848.15"
"06 Jan 2020","2860","2861.55","2800.25","2805.00"
"03 Jan 2020","2881.2","2896.2","2871.6","2879.10"
"02 Jan 2020","2841.6","2886.75","2840.45","2880.55"
"01 Jan 2020","2823.7","2836.35","2821.15","2833.35"
"31 Dec 2019","2794.3","2818.4","2789.35","2813.20"
"30 Dec 2019","2787.55","2798.8","2784.7","2795.30"
"27 Dec 2019","2757.65","2783.15","2753.85","2780.70"
"26 Dec 2019","2763.3","2763.8","2744.85","2746.70"
"24 Dec 2019","2757.5","2767.45","2750.25","2753.40"
"23 Dec 2019","2758","2769.6","2748.95","2754.25"
"20 Dec 2019","2757.1","2768.7","2751.35","2756.80"
"19 Dec 2019","2753.05","2756.8","2745.35","2754.95"
"18 Dec 2019","2760.4","2772.9","2749","2756.90"
"17 Dec 2019","2739.45","2760.55","2734.8","2755.15"
"16 Dec 2019","2737.7","2739.8","2725.75","2728.80"
"13 Dec 2019","2714.1","2731.45","2713.35","2729.35"
"12 Dec 2019","2693.7","2706.95","2685.9","2704.20"
"11 Dec 2019","2692.75","2700.65","2672.35","2687.10"
"10 Dec 2019","2717","2720.35","2680.35","2688.10"
"09 Dec 2019","2740.9","2744.6","2715.75","2717.80"
"06 Dec 2019","2774.95","2778.2","2725.35","2738.05"
"05 Dec 2019","2756.35","2770.9","2749.6","2765.20"
"04 Dec 2019","2737.55","2754.1","2727.7","2749.75"
"03 Dec 2019","2768.7","2774.25","2732.1","2741.10"
"02 Dec 2019","2796.85","2800.5","2762.65","2765.65"
"29 Nov 2019","2776.15","2803.95","2773.4","2795.10"
"28 Nov 2019","2743.8","2769.45","2740.75","2767.95"
"27 Nov 2019","2738.9","2746.85","2732.6","2739.45"
"26 Nov 2019","2763.95","2766.65","2729.9","2736.50"
"25 Nov 2019","2739.5","2756.8","2735.55","2754.85"
"22 Nov 2019","2746.7","2750.05","2728.7","2732.60"
"21 Nov 2019","2763.95","2771.55","2738.75","2741.50"
"20 Nov 2019","2743.35","2755.6","2734.1","2747.95"
"19 Nov 2019","2729.5","2744.05","2727.85","2735.85"
"18 Nov 2019","2722.5","2732.2","2712.5","2720.20"
"15 Nov 2019","2732.8","2743.35","2713.3","2715.25"
"14 Nov 2019","2744.4","2745.95","2718.85","2728.85"
"13 Nov 2019","2776.8","2783.55","2731.45","2736.15"
"11 Nov 2019","2783.7","2793.95","2768.25","2778.65"
"08 Nov 2019","2780.6","2820.8","2773.1","2780.65"
"07 Nov 2019","2793.1","2803.55","2779.85","2781.75"
"06 Nov 2019","2793","2798.9","2770.4","2774.90"
"05 Nov 2019","2817.15","2820.55","2775.8","2784.00"
"04 Nov 2019","2820.9","2835.25","2801.15","2805.95"
"01 Nov 2019","2775.95","2806","2773.8","2800.40"
"31 Oct 2019","2766.25","2782.85","2759.45","2765.25"
"30 Oct 2019","2746.5","2758.75","2740.1","2748.60"
"29 Oct 2019","2710.55","2738.9","2705.3","2731.05"
"27 Oct 2019","2696.6","2713.2","2696.35","2709.80"
"25 Oct 2019","2690.7","2697.35","2676.3","2682.60"
"24 Oct 2019","2717","2720.05","2681.3","2686.65"
"23 Oct 2019","2691.45","2702.65","2668.6","2698.70"
"22 Oct 2019","2682.6","2702.55","2674.5","2682.55"
"18 Oct 2019","2645.85","2684.2","2639.8","2678.80"
"17 Oct 2019","2625.5","2642.4","2617.9","2639.35"
"16 Oct 2019","2623.05","2636.35","2613.05","2621.25"
"15 Oct 2019","2609.25","2622.8","2598.9","2612.05"
"14 Oct 2019","2602.65","2615.5","2595.5","2604.05"
"11 Oct 2019","2581.3","2599.55","2564.7","2594.10"
"10 Oct 2019","2591.65","2601.25","2567.65","2573.70"
"09 Oct 2019","2568.9","2598.85","2553.7","2595.50"
"07 Oct 2019","2600.85","2605.15","2559.1","2562.80"
"04 Oct 2019","2635.65","2643.3","2591.6","2596.10"
"03 Oct 2019","2622.85","2638.7","2597.05","2620.60"
"01 Oct 2019","2693.75","2700.6","2572.65","2626.40"
"30 Sep 2019","2739.2","2742.05","2675.75","2680.45"
"27 Sep 2019","2767.8","2782.3","2733.1","2739.45"
"26 Sep 2019","2753.05","2775.85","2750.95","2773.10"
"25 Sep 2019","2809.75","2809.75","2739.25","2746.60"
"24 Sep 2019","2812.6","2836.6","2794.65","2811.40"
"23 Sep 2019","2771.55","2817.25","2753.1","2810.55"
"20 Sep 2019","2608.2","2739.35","2583.1","2721.60"
"19 Sep 2019","2646.1","2646.5","2593.9","2602.80"
"18 Sep 2019","2649.2","2659.95","2632.25","2639.30"
"17 Sep 2019","2693.2","2701.6","2625.9","2632.35"
"16 Sep 2019","2677.85","2695","2661.6","2691.80"
"13 Sep 2019","2687.65","2698.95","2665.55","2695.65"
"12 Sep 2019","2681.9","2707.2","2675.45","2679.55"
"11 Sep 2019","2642.15","2677.55","2640.3","2669.75"
"09 Sep 2019","2614","2640.15","2606","2635.95"
"06 Sep 2019","2606.3","2624.9","2599.8","2621.30"
"05 Sep 2019","2581.95","2601.35","2579.75","2597.85"
"04 Sep 2019","2577.8","2582.95","2550.35","2574.45"
"03 Sep 2019","2602.4","2616.95","2566.8","2574.80"
"30 Aug 2019","2589.75","2628.4","2587.6","2625.25"
"29 Aug 2019","2609.4","2612.35","2579.7","2590.00"
"28 Aug 2019","2624.35","2644.8","2596.2","2611.45"
"27 Aug 2019","2593.35","2627.9","2587.05","2621.75"
"26 Aug 2019","2574.9","2578.25","2509.25","2575.70"
"23 Aug 2019","2491.75","2522.55","2447.85","2517.75"
"22 Aug 2019","2557.2","2561.3","2494.85","2499.95"
"21 Aug 2019","2615.15","2617.2","2568.15","2573.05"
"20 Aug 2019","2640.3","2641.55","2606.55","2619.10"
"19 Aug 2019","2635.3","2651.7","2628.35","2640.10"
"16 Aug 2019","2613.3","2631.75","2586.9","2627.15"
"14 Aug 2019","2605.25","2622.35","2594.3","2618.95"
"13 Aug 2019","2643.7","2645.9","2591.65","2596.55"
"09 Aug 2019","2635.75","2659.5","2628.25","2635.25"
"08 Aug 2019","2603.95","2631.1","2585.75","2623.60"
"07 Aug 2019","2622.6","2643.85","2583.95","2589.95"
"06 Aug 2019","2547.1","2615.3","2546.7","2611.55"
"05 Aug 2019","2589.3","2589.3","2521.85","2561.25"
"02 Aug 2019","2593.5","2631.4","2577.35","2613.75"
"01 Aug 2019","2643.45","2667","2598.15","2618.20"
"31 Jul 2019","2622","2660.9","2598.8","2657.45"
"30 Jul 2019","2696.9","2713.55","2630.45","2633.55"
"29 Jul 2019","2726.8","2734.9","2692.45","2698.00"
"26 Jul 2019","2733.5","2742.85","2714.4","2735.90"
"25 Jul 2019","2735.6","2753.65","2730.75","2743.15"
"24 Jul 2019","2781.75","2789.35","2735.9","2738.75"
"23 Jul 2019","2775.35","2785.7","2764.45","2779.15"
"22 Jul 2019","2791.8","2796.3","2750.35","2768.70"
"19 Jul 2019","2867.55","2868.9","2800.25","2804.85"
"18 Jul 2019","2895.25","2896.3","2860.55","2864.60"
"17 Jul 2019","2908.3","2922.25","2895.5","2899.10"
"16 Jul 2019","2913.05","2922.65","2901.85","2919.65"
"15 Jul 2019","2937.7","2940.65","2905.5","2911.95"
"12 Jul 2019","2930.9","2948.65","2926.15","2933.25"
"11 Jul 2019","2920","2929.8","2902.2","2924.25"
"10 Jul 2019","2930.9","2946.75","2901.5","2906.75"
"09 Jul 2019","2912.1","2933.3","2894.6","2926.95"
"08 Jul 2019","2974.25","2976.4","2910.7","2917.15"
"05 Jul 2019","3040.6","3045.25","2982.75","2990.45"
"04 Jul 2019","3021.8","3039.1","3021.7","3031.60"
"03 Jul 2019","3011.05","3021.15","3004.1","3018.25"
"02 Jul 2019","3017.7","3019.55","2994.55","3007.20"
"01 Jul 2019","3008.1","3013.5","2994.95","3008.85"
"28 Jun 2019","3004.6","3015.2","2987.9","2993.75"
"27 Jun 2019","3008.35","3026.55","2988.25","2997.70"
"26 Jun 2019","2976.45","3004.65","2975.4","3000.00"
"25 Jun 2019","2955.55","2980.3","2941.7","2977.65"
"24 Jun 2019","2968.3","2977.75","2952.75","2958.90"
"21 Jun 2019","2986.55","3005.25","2968.8","2974.65"
"20 Jun 2019","2939.1","2994.25","2908.85","2987.80"
"19 Jun 2019","3004.55","3014.9","2927.65","2946.30"
"18 Jun 2019","2996.4","3018","2980.55","2991.45"
"17 Jun 2019","3044.55","3046.4","2994.5","2998.50"
"14 Jun 2019","3060.9","3069.5","3035.45","3045.20"
"13 Jun 2019","3079.5","3080.15","3029.7","3064.30"
"12 Jun 2019","3095.05","3102","3077.95","3085.60"
"11 Jun 2019","3092.95","3105","3059.85","3098.05"
"10 Jun 2019","3117.4","3126.3","3074","3088.60"
"07 Jun 2019","3110.6","3125.45","3072.65","3101.30"
"06 Jun 2019","3169.35","3173.45","3087.3","3101.70"
"04 Jun 2019","3155.45","3187.55","3152.65","3163.75"
"03 Jun 2019","3146.1","3162.95","3125.85","3160.45"
"31 May 2019","3193.2","3194.7","3126","3146.15"
"30 May 2019","3179","3199.05","3171.35","3193.50"
"29 May 2019","3194.75","3198.7","3167.5","3177.45"
"28 May 2019","3217.95","3221.05","3184.25","3191.70"
"27 May 2019","3168.55","3215.9","3166.4","3205.85"
"24 May 2019","3094.7","3167.8","3082.35","3163.85"
"23 May 2019","3126.7","3156.3","3065.25","3078.15"
"22 May 2019","3084.1","3090.35","3052.95","3085.45"
"21 May 2019","3121.15","3128.25","3070.1","3081.40"
"20 May 2019","3061.7","3113.15","3032.35","3110.20"
"17 May 2019","2968.8","2988.85","2956.75","2976.50"
"16 May 2019","2947.15","2972.1","2928.45","2965.05"
"15 May 2019","2991.05","2997.75","2935.45","2941.15"
"14 May 2019","2939.5","2989.6","2912.65","2981.15"
"13 May 2019","3035.05","3036.85","2945.45","2950.15"
"10 May 2019","3028.15","3051.5","3022.2","3040.45"
"09 May 2019","3028.7","3040.4","3007.9","3020.40"
"08 May 2019","3050.25","3060.75","3030.35","3033.25"
"07 May 2019","3102.6","3108.35","3056.85","3060.45"
"06 May 2019","3103.15","3123.65","3084.8","3090.35"
"03 May 2019","3138","3146.4","3125","3131.15"
"02 May 2019","3135.85","3160.35","3120.5","3135.00"
"30 Apr 2019","3187.85","3191.05","3128.45","3141.95"
"26 Apr 2019","3207.25","3212.65","3182.55","3193.80"
"25 Apr 2019","3210.25","3232.8","3193.5","3198.40"
"24 Apr 2019","3181.85","3207.65","3173.3","3202.10"
"23 Apr 2019","3194.6","3206.3","3162.45","3170.55"
"22 Apr 2019","3226.9","3227.55","3184.1","3187.65"
"18 Apr 2019","3296.75","3301.5","3231","3240.30"
"16 Apr 2019","3307.45","3313.1","3288.2","3292.10"
"15 Apr 2019","3290.4","3314.75","3288.9","3294.55"
"12 Apr 2019","3251.15","3277.65","3250.6","3274.00"
"11 Apr 2019","3258.75","3272.05","3238.4","3249.05"
"10 Apr 2019","3234.35","3274.2","3232.85","3252.50"
"09 Apr 2019","3241.75","3242.95","3206.75","3239.15"
"08 Apr 2019","3267.6","3283.5","3225.55","3235.65"
"05 Apr 2019","3241.1","3260.15","3234.75","3254.00"
"04 Apr 2019","3246.45","3247.85","3212.35","3225.60"
"03 Apr 2019","3286.45","3300.1","3232.6","3237.55"
"02 Apr 2019","3298.75","3300.7","3255.7","3275.60"
"01 Apr 2019","3276.75","3310.15","3276.05","3288.45"
"29 Mar 2019","3263.85","3276.6","3252.7","3257.30"
"28 Mar 2019","3226.3","3253.05","3223.9","3248.45"
"27 Mar 2019","3194.65","3227.4","3192.05","3216.05"
"26 Mar 2019","3150.6","3181.85","3149.65","3177.80"
"25 Mar 2019","3161.6","3161.6","3125.05","3138.10"
"22 Mar 2019","3234.15","3242.5","3185.9","3191.00"
"20 Mar 2019","3242.25","3250.25","3214.55","3223.00"
"19 Mar 2019","3215.35","3246.15","3208.5","3237.25"
"18 Mar 2019","3204.05","3219.1","3183.35","3201.20"
"15 Mar 2019","3208.35","3228.65","3181.75","3195.70"
"14 Mar 2019","3205.45","3217.55","3172.55","3198.80"
"13 Mar 2019","3215.05","3218.65","3175.65","3197.90"
"12 Mar 2019","3185.15","3223.7","3181.85","3208.10"
"11 Mar 2019","3095","3167.85","3092.25","3163.90"
"08 Mar 2019","3090.9","3109.85","3073.6","3082.70"
"07 Mar 2019","3113.1","3114.55","3085.7","3092.30"
"06 Mar 2019","3110.25","3138.1","3092.25","3107.85"
"05 Mar 2019","2964.2","3092.4","2960.65","3088.05"
"01 Mar 2019","2887.85","2961.8","2887.4","2959.20"
"28 Feb 2019","2866.15","2877.5","2850.3","2872.45"
"27 Feb 2019","2860.05","2920.2","2844.65","2854.00"
"26 Feb 2019","2841.8","2869.75","2799.25","2847.60"
"25 Feb 2019","2862.9","2878.45","2856.75","2875.70"
"22 Feb 2019","2821.95","2856.85","2813","2852.80"
"21 Feb 2019","2776.3","2821.15","2768.8","2814.50"
"20 Feb 2019","2749.9","2774.7","2748.3","2770.95"
"19 Feb 2019","2730.95","2760.5","2721.3","2738.15"
"18 Feb 2019","2765.1","2768.55","2727.85","2732.25"
"15 Feb 2019","2795.6","2796.95","2743.45","2757.70"
"14 Feb 2019","2756.75","2802.6","2740.1","2795.35"
"13 Feb 2019","2800.35","2810.1","2756.25","2762.50"
"12 Feb 2019","2793.7","2811.25","2776.2","2790.95"
"11 Feb 2019","2843.45","2843.9","2788.25","2798.80"
"08 Feb 2019","2887.05","2894.6","2836.15","2844.80"
"07 Feb 2019","2875.15","2911.65","2866.15","2896.05"
"06 Feb 2019","2864.15","2874.15","2812.95","2869.15"
"05 Feb 2019","2903.35","2913.4","2839.3","2860.00"
"04 Feb 2019","2962.75","2963.45","2889.8","2908.30"
"01 Feb 2019","2980.2","3009.25","2937.65","2967.95"
"31 Jan 2019","2966.9","2972.8","2935.05","2966.65"
"30 Jan 2019","2951.45","2967.35","2938.1","2955.45"
"29 Jan 2019","2926.55","2960.65","2917.4","2937.95"
"28 Jan 2019","2994.85","2996.2","2933.15","2938.15"
"25 Jan 2019","3067.35","3077.6","2985.8","2996.70"
"24 Jan 2019","3072.7","3082.25","3053.85","3058.65"
"23 Jan 2019","3084.95","3094.05","3061.45","3066.75"
"22 Jan 2019","3076.5","3087.4","3050.7","3082.90"
"21 Jan 2019","3108.25","3119.2","3075.5","3082.10"
"18 Jan 2019","3155.4","3156.05","3109.95","3117.85"
"17 Jan 2019","3177.15","3183.8","3135.5","3154.60"
"16 Jan 2019","3173.85","3188.45","3164","3167.60"
"15 Jan 2019","3149.75","3170.3","3148.75","3167.25"
"14 Jan 2019","3141","3142.45","3110.35","3135.35"
"29 Dec 2017","-","-","-","4731.14"
"28 Dec 2017","-","-","-","4709.86"
"27 Dec 2017","-","-","-","4710.26"
"26 Dec 2017","-","-","-","4744.86"
"22 Dec 2017","-","-","-","4710.09"
"21 Dec 2017","-","-","-","4684.47"
"20 Dec 2017","-","-","-","4611.49"
"19 Dec 2017","-","-","-","4556.37"
"18 Dec 2017","-","-","-","4462.09"
"15 Dec 2017","-","-","-","4454.43"
"14 Dec 2017","-","-","-","4371.34"
"13 Dec 2017","-","-","-","4378.87"
"12 Dec 2017","-","-","-","4433.64"
"11 Dec 2017","-","-","-","4489.51"
"08 Dec 2017","-","-","-","4500.46"
"07 Dec 2017","-","-","-","4423.29"
"06 Dec 2017","-","-","-","4347.68"
"05 Dec 2017","-","-","-","4384.50"
"04 Dec 2017","-","-","-","4395.11"
"01 Dec 2017","-","-","-","4433.14"
"30 Nov 2017","-","-","-","4529.23"
"29 Nov 2017","-","-","-","4532.17"
"28 Nov 2017","-","-","-","4542.43"
"27 Nov 2017","-","-","-","4544.22"
"24 Nov 2017","-","-","-","4508.83"
"23 Nov 2017","-","-","-","4493.06"
"22 Nov 2017","-","-","-","4468.25"
"21 Nov 2017","-","-","-","4471.19"
"20 Nov 2017","-","-","-","4477.45"
"17 Nov 2017","-","-","-","4429.92"
"16 Nov 2017","-","-","-","4395.70"
"15 Nov 2017","-","-","-","4344.86"
"14 Nov 2017","-","-","-","4422.95"
"13 Nov 2017","-","-","-","4431.16"
"10 Nov 2017","-","-","-","4482.40"
"09 Nov 2017","-","-","-","4496.55"
"08 Nov 2017","-","-","-","4483.60"
"07 Nov 2017","-","-","-","4552.07"
"06 Nov 2017","-","-","-","4629.39"
"03 Nov 2017","-","-","-","4618.79"
"02 Nov 2017","-","-","-","4589.05"
