"Date","Open","High","Low","Close"
"13 Apr 2020","3870.85","3874.1","3727","3802.30"
"09 Apr 2020","3768.75","3827.45","3767.4","3822.15"
"08 Apr 2020","3629.8","3767.9","3611.4","3679.45"
"07 Apr 2020","3609.55","3626","3566.3","3614.60"
"03 Apr 2020","3577.5","3580.25","3474.85","3485.75"
"01 Apr 2020","3614.4","3619.3","3528.05","3540.60"
"31 Mar 2020","3576.55","3602.25","3522.6","3594.70"
"30 Mar 2020","3503.1","3541.1","3426.5","3487.55"
"27 Mar 2020","3670.55","3738.9","3550.2","3566.95"
"26 Mar 2020","3500","3646.4","3462.6","3550.65"
"25 Mar 2020","3275.25","3456.95","3268.95","3441.55"
"24 Mar 2020","3447.15","3505.55","3202.9","3339.65"
"23 Mar 2020","3543.25","3603.65","3368.2","3372.65"
"20 Mar 2020","3817.1","3961.25","3770.5","3885.25"
"19 Mar 2020","3808.45","3875.4","3671.1","3795.45"
"18 Mar 2020","4329.65","4373.25","3998.2","4018.95"
"17 Mar 2020","4401.3","4456.5","4278.95","4287.90"
"16 Mar 2020","4505.45","4533.35","4400.75","4418.90"
"13 Mar 2020","4216.15","4741.7","3978.45","4721.60"
"12 Mar 2020","4900.05","4927.35","4620.3","4671.00"
"11 Mar 2020","5134.6","5250.25","5125.85","5164.00"
"09 Mar 2020","5319.5","5327.15","5124","5169.95"
"06 Mar 2020","5362.25","5455.55","5321.7","5440.80"
"05 Mar 2020","5605.25","5633.25","5550.75","5583.35"
"04 Mar 2020","5715.6","5730.35","5497.6","5576.60"
"03 Mar 2020","5662.5","5711.65","5594.7","5689.90"
"02 Mar 2020","5770.35","5810.95","5571.3","5607.10"
"28 Feb 2020","5758.95","5773.8","5650.35","5675.05"
"27 Feb 2020","5990.65","5996.5","5861.05","5912.05"
"26 Feb 2020","6007.45","6038.9","5969.9","5991.70"
"25 Feb 2020","6063.7","6090.4","6005.05","6026.10"
"24 Feb 2020","6133.65","6141.75","6035.7","6040.55"
"20 Feb 2020","6151.7","6196.65","6143","6162.00"
"19 Feb 2020","6094.55","6147.2","6090.35","6139.80"
"18 Feb 2020","6076.85","6080.55","5972.35","6059.70"
"17 Feb 2020","6176.6","6183.65","6072.95","6081.00"
"14 Feb 2020","6196.65","6211.85","6149.6","6159.75"
"13 Feb 2020","6190.85","6194.35","6156.8","6175.25"
"12 Feb 2020","6223.7","6224.1","6166","6176.20"
"11 Feb 2020","6214.25","6226.05","6181.85","6190.80"
"10 Feb 2020","6257.55","6265.25","6171.7","6177.90"
"07 Feb 2020","6258.6","6268.95","6226.35","6247.30"
"06 Feb 2020","6225.25","6259.95","6215.75","6240.25"
"05 Feb 2020","6162.25","6222.05","6161.65","6205.25"
"04 Feb 2020","6084.1","6156.5","6079.15","6154.00"
"03 Feb 2020","6032","6070.2","5984.6","6040.00"
"01 Feb 2020","6216.95","6283.85","6039.85","6057.05"
"31 Jan 2020","6259.2","6267.75","6215.75","6226.05"
"30 Jan 2020","6329.4","6331.85","6213.75","6226.65"
"29 Jan 2020","6370.65","6390.8","6317.9","6327.95"
"28 Jan 2020","6369.25","6401.1","6311.4","6337.90"
"27 Jan 2020","6332.8","6381.9","6324.05","6346.65"
"24 Jan 2020","6309.3","6358.7","6287.85","6345.05"
"23 Jan 2020","6256","6299.9","6248.75","6295.60"
"22 Jan 2020","6289.9","6307.8","6235.3","6242.85"
"21 Jan 2020","6231.4","6272.2","6220.5","6248.45"
"20 Jan 2020","6324.05","6325.15","6238.55","6244.40"
"17 Jan 2020","6288.6","6299.95","6265.65","6288.10"
"16 Jan 2020","6260.9","6283.9","6247.5","6270.90"
"15 Jan 2020","6172.55","6234.45","6155","6229.30"
"14 Jan 2020","6135.45","6170.1","6124.15","6164.85"
"13 Jan 2020","6080.25","6117.75","6077.95","6115.35"
"10 Jan 2020","6031.65","6076.45","6027.55","6056.50"
"09 Jan 2020","5955.25","6009.6","5954.65","6005.85"
"08 Jan 2020","5826.05","5887.9","5808.8","5882.50"
"07 Jan 2020","5881.9","5938.65","5872.6","5900.65"
"06 Jan 2020","5928.6","5930.35","5817.15","5829.85"
"03 Jan 2020","5967.75","5992.65","5944.4","5960.75"
"02 Jan 2020","5892.15","5970.2","5891.9","5962.85"
"01 Jan 2020","5853.1","5884.1","5852.3","5876.20"
"31 Dec 2019","5804.2","5839.9","5789.8","5834.75"
"30 Dec 2019","5774.9","5801.9","5772.1","5796.10"
"27 Dec 2019","5711.15","5762.75","5707.7","5757.25"
"26 Dec 2019","5695.9","5710.25","5680.45","5684.60"
"24 Dec 2019","5688.95","5703.05","5674.25","5679.90"
"23 Dec 2019","5687.5","5707.95","5671.15","5679.45"
"20 Dec 2019","5704.2","5719.5","5682.5","5693.05"
"19 Dec 2019","5690.1","5698.65","5673.55","5690.85"
"18 Dec 2019","5698.7","5722.4","5678.4","5691.90"
"17 Dec 2019","5666.85","5694.05","5658.35","5690.00"
"16 Dec 2019","5672.2","5674.25","5642.45","5647.45"
"13 Dec 2019","5623.1","5655.55","5621.85","5652.20"
"12 Dec 2019","5591.8","5609.7","5577.5","5604.85"
"11 Dec 2019","5600.5","5614.35","5554.45","5578.60"
"10 Dec 2019","5658.2","5662","5580.85","5590.55"
"09 Dec 2019","5700.3","5706.8","5651.05","5654.55"
"06 Dec 2019","5767.8","5771.3","5681","5697.00"
"05 Dec 2019","5757.9","5764.65","5732.5","5751.85"
"04 Dec 2019","5710","5752.05","5694.75","5743.95"
"03 Dec 2019","5769.8","5774.95","5699.25","5721.60"
"02 Dec 2019","5820.65","5824.75","5758.05","5762.25"
"29 Nov 2019","5771.5","5824.3","5769.85","5814.85"
"28 Nov 2019","5732.55","5763.6","5725.8","5760.85"
"27 Nov 2019","5726.05","5743.7","5714.4","5722.90"
"26 Nov 2019","5768.2","5776.5","5710","5720.75"
"25 Nov 2019","5721.3","5748.4","5705.35","5744.60"
"22 Nov 2019","5718.3","5725.9","5696.05","5701.65"
"21 Nov 2019","5742.45","5749.65","5703.15","5705.95"
"20 Nov 2019","5726.2","5733.45","5703.15","5716.10"
"19 Nov 2019","5701.15","5726.85","5700.65","5709.55"
"18 Nov 2019","5696.55","5709.75","5682.3","5688.40"
"15 Nov 2019","5693.2","5708.55","5670.4","5675.25"
"14 Nov 2019","5707.4","5710.9","5656.65","5685.35"
"13 Nov 2019","5743","5751.6","5670.5","5688.85"
"11 Nov 2019","5756.5","5762.65","5726.45","5742.50"
"08 Nov 2019","5760.85","5809","5738.5","5743.10"
"07 Nov 2019","5768.2","5783.15","5749.05","5761.65"
"06 Nov 2019","5771.7","5774.8","5726.55","5734.45"
"05 Nov 2019","5816.15","5825.5","5736.55","5748.70"
"04 Nov 2019","5826.9","5852.85","5790.7","5797.60"
"01 Nov 2019","5774.05","5805.8","5771.4","5789.40"
"31 Oct 2019","5753.85","5779.85","5734.25","5745.10"
"30 Oct 2019","5737.6","5748.85","5721.25","5727.70"
"29 Oct 2019","5669.6","5715.9","5652.2","5707.55"
"27 Oct 2019","5639.5","5670.25","5635","5665.10"
"25 Oct 2019","5630.1","5637.85","5583.1","5598.85"
"24 Oct 2019","5670.4","5676.45","5606.75","5615.90"
"23 Oct 2019","5644.6","5652.55","5598.1","5642.25"
"22 Oct 2019","5583.1","5645.8","5572.65","5624.00"
"18 Oct 2019","5486.1","5575.25","5480.95","5567.55"
"17 Oct 2019","5439.8","5476.9","5429.95","5472.70"
"16 Oct 2019","5437.7","5461.15","5416.05","5428.30"
"15 Oct 2019","5415.7","5428.05","5398.4","5408.35"
"14 Oct 2019","5409.65","5427.6","5393.05","5401.55"
"11 Oct 2019","5383.85","5418.35","5352.4","5398.60"
"10 Oct 2019","5388.85","5408.1","5363.3","5370.75"
"09 Oct 2019","5364.15","5400.85","5325.55","5396.15"
"07 Oct 2019","5428.8","5437.25","5338.95","5349.10"
"04 Oct 2019","5509.4","5519.95","5410.55","5416.85"
"03 Oct 2019","5479.7","5512.25","5433.1","5480.80"
"01 Oct 2019","5620.75","5627.85","5399.95","5492.65"
"30 Sep 2019","5691.75","5696.75","5576.2","5593.75"
"27 Sep 2019","5740.45","5767.75","5672.4","5683.60"
"26 Sep 2019","5730.15","5762.65","5721.75","5750.90"
"25 Sep 2019","5826.95","5827.05","5700.9","5715.90"
"24 Sep 2019","5840.7","5870.25","5809.8","5829.65"
"23 Sep 2019","5746.4","5834.65","5716.4","5827.20"
"20 Sep 2019","5440.5","5683.7","5402.85","5643.55"
"19 Sep 2019","5525.05","5525.1","5407.8","5430.60"
"18 Sep 2019","5529.9","5552.25","5487.8","5511.40"
"17 Sep 2019","5627.9","5641.05","5487.9","5497.35"
"16 Sep 2019","5581.45","5624.65","5556.15","5619.45"
"13 Sep 2019","5597.65","5623","5558.15","5618.70"
"12 Sep 2019","5589.2","5631.6","5570.45","5577.90"
"11 Sep 2019","5494.9","5571.85","5494.1","5561.35"
"09 Sep 2019","5433.3","5487.85","5422.9","5479.85"
"06 Sep 2019","5413.75","5451.05","5408.7","5444.50"
"05 Sep 2019","5366.3","5402.6","5366.3","5396.80"
"04 Sep 2019","5350.4","5362.9","5310.9","5354.15"
"03 Sep 2019","5408.5","5424.7","5330.2","5344.95"
"30 Aug 2019","5386.85","5452.2","5384.35","5445.95"
"29 Aug 2019","5419.6","5425.2","5365.8","5380.00"
"28 Aug 2019","5468.6","5500.05","5400.95","5427.20"
"27 Aug 2019","5404","5472.15","5393.4","5462.65"
"26 Aug 2019","5355.8","5372.6","5231.85","5366.00"
"23 Aug 2019","5187.85","5248.8","5114.6","5243.35"
"22 Aug 2019","5323.5","5329.25","5199.4","5207.15"
"21 Aug 2019","5446.55","5450.5","5344.2","5352.15"
"20 Aug 2019","5484.35","5490.75","5428.6","5456.70"
"19 Aug 2019","5474.7","5510.25","5466.9","5490.75"
"16 Aug 2019","5443.55","5473.7","5391.9","5465.75"
"14 Aug 2019","5437.85","5454.8","5410.05","5449.35"
"13 Aug 2019","5521.7","5526.65","5407.55","5412.95"
"09 Aug 2019","5471.55","5531.35","5469.95","5501.15"
"08 Aug 2019","5414.9","5458.35","5385.35","5445.60"
"07 Aug 2019","5443.25","5478.9","5386.9","5391.50"
"06 Aug 2019","5295.65","5430.5","5294.95","5422.80"
"05 Aug 2019","5390.5","5390.5","5267.7","5327.85"
"02 Aug 2019","5411.9","5473.9","5364.75","5437.60"
"01 Aug 2019","5501.35","5543.2","5413.35","5455.40"
"31 Jul 2019","5480.15","5526.7","5416.45","5521.55"
"30 Jul 2019","5641.45","5665.25","5489.75","5498.95"
"29 Jul 2019","5701.9","5712.2","5637","5644.25"
"26 Jul 2019","5693.15","5718.15","5665.1","5708.05"
"25 Jul 2019","5698.5","5732.85","5689.9","5710.75"
"24 Jul 2019","5793.65","5807.25","5701.25","5706.15"
"23 Jul 2019","5776.7","5800.8","5762.25","5790.15"
"22 Jul 2019","5830.7","5834.05","5739.35","5762.85"
"19 Jul 2019","5973.35","5975.8","5843.6","5854.65"
"18 Jul 2019","6020.65","6023.3","5955.75","5960.75"
"17 Jul 2019","6023.65","6061.3","6014.1","6025.30"
"16 Jul 2019","6034.55","6048","6013.8","6038.65"
"15 Jul 2019","6091.5","6096","6024.7","6033.30"
"12 Jul 2019","6065.95","6102.6","6055.6","6076.50"
"11 Jul 2019","6060.15","6073.15","6024.9","6056.45"
"10 Jul 2019","6083.4","6111.45","6027.9","6036.45"
"09 Jul 2019","6044.55","6084.05","6008.3","6077.40"
"08 Jul 2019","6171.75","6174.4","6036.5","6053.90"
"05 Jul 2019","6303.3","6309.05","6188.05","6200.40"
"04 Jul 2019","6262.95","6294.5","6262.85","6283.60"
"03 Jul 2019","6242.5","6259.8","6227.7","6253.30"
"02 Jul 2019","6253.3","6255.3","6205.2","6231.65"
"01 Jul 2019","6228.3","6243.2","6213.95","6236.50"
"28 Jun 2019","6220.65","6230.3","6188.85","6200.15"
"27 Jun 2019","6224.25","6262.5","6194","6212.80"
"26 Jun 2019","6156.35","6214.55","6150.95","6207.55"
"25 Jun 2019","6118.35","6166.95","6097.95","6161.35"
"24 Jun 2019","6146.2","6164.7","6114.65","6122.45"
"21 Jun 2019","6164.3","6192.8","6122.6","6146.15"
"20 Jun 2019","6054.75","6173.5","5994","6161.55"
"19 Jun 2019","6205.45","6227.55","6037.65","6069.15"
"18 Jun 2019","6198.55","6233.5","6159.5","6182.55"
"17 Jun 2019","6304.1","6306.2","6193.1","6198.55"
"14 Jun 2019","6342.65","6354.15","6284.9","6298.10"
"13 Jun 2019","6376.65","6378.3","6286.05","6348.80"
"12 Jun 2019","6400.75","6415.45","6376.2","6389.25"
"11 Jun 2019","6405.5","6416.9","6340.6","6404.80"
"10 Jun 2019","6468.3","6485.1","6369.7","6398.20"
"07 Jun 2019","6451.8","6471.05","6370.5","6431.75"
"06 Jun 2019","6566.4","6572.95","6410.95","6433.80"
"04 Jun 2019","6559.8","6623.35","6547.2","6556.00"
"03 Jun 2019","6550.65","6573.6","6511.7","6566.55"
"31 May 2019","6637.85","6639.1","6507.6","6548.35"
"30 May 2019","6609.05","6636.4","6598.85","6626.35"
"29 May 2019","6649.8","6651.3","6587.6","6601.45"
"28 May 2019","6679.9","6687.35","6623.4","6645.85"
"27 May 2019","6570","6668.8","6554.25","6655.85"
"24 May 2019","6409.6","6552.7","6393.85","6548.70"
"23 May 2019","6484.35","6538.45","6353.5","6378.10"
"22 May 2019","6371.45","6400.2","6329.9","6390.90"
"21 May 2019","6436.8","6451.7","6342.7","6361.95"
"20 May 2019","6315.95","6422.6","6262.8","6418.80"
"17 May 2019","6107.4","6150.6","6102.45","6135.95"
"16 May 2019","6080","6113.65","6038.15","6103.80"
"15 May 2019","6166.6","6183.05","6059.8","6068.60"
"14 May 2019","6080.75","6159.8","6013.95","6142.80"
"13 May 2019","6256.7","6261.45","6091.4","6099.45"
"10 May 2019","6245.15","6287.3","6234.6","6268.05"
"09 May 2019","6255.55","6272.85","6205.9","6232.60"
"08 May 2019","6322.25","6331.15","6257.65","6262.10"
"07 May 2019","6426.4","6442.15","6336.25","6343.25"
"06 May 2019","6415.75","6454.95","6397.3","6405.90"
"03 May 2019","6480.2","6499.45","6456.1","6467.00"
"02 May 2019","6459.4","6505.95","6429.95","6467.45"
"30 Apr 2019","6558.35","6561.95","6442.1","6467.55"
"26 Apr 2019","6587.3","6596.55","6541.95","6565.20"
"25 Apr 2019","6582.35","6630.65","6564.3","6572.25"
"24 Apr 2019","6543.5","6575.95","6521.3","6570.85"
"23 Apr 2019","6572.15","6596.95","6503.7","6519.60"
"22 Apr 2019","6657.35","6657.7","6554.5","6561.55"
"18 Apr 2019","6785.1","6797.6","6662.8","6679.40"
"16 Apr 2019","6809.85","6819.5","6777.2","6782.50"
"15 Apr 2019","6767.4","6822.5","6766.85","6782.75"
"12 Apr 2019","6700.25","6749","6698.1","6740.20"
"11 Apr 2019","6691.85","6715.95","6663.3","6694.30"
"10 Apr 2019","6649.15","6713.55","6644.9","6677.35"
"09 Apr 2019","6661.15","6662.7","6600.15","6655.95"
"08 Apr 2019","6713.55","6740.55","6630.85","6650.30"
"05 Apr 2019","6650.95","6692.7","6642.25","6686.35"
"04 Apr 2019","6664.15","6668.75","6590.25","6620.20"
"03 Apr 2019","6744.85","6775.05","6642.9","6651.65"
"02 Apr 2019","6762.45","6765.15","6681.35","6723.65"
"01 Apr 2019","6717.55","6783.25","6716.1","6737.85"
"29 Mar 2019","6687.15","6710.9","6662.3","6672.55"
"28 Mar 2019","6611.3","6661.05","6609.1","6653.65"
"27 Mar 2019","6544.75","6597.25","6543.6","6591.75"
"26 Mar 2019","6461.45","6517.65","6459.75","6510.75"
"25 Mar 2019","6487.35","6487.35","6418.3","6436.25"
"22 Mar 2019","6608.8","6625.15","6533.8","6541.10"
"20 Mar 2019","6623.35","6630.95","6579.8","6590.75"
"19 Mar 2019","6570.4","6626.8","6557.65","6610.75"
"18 Mar 2019","6561.55","6586.3","6518.25","6545.25"
"15 Mar 2019","6590.95","6621.5","6513.35","6535.65"
"14 Mar 2019","6593.6","6607","6534.7","6568.50"
"13 Mar 2019","6603.4","6614","6539.9","6571.45"
"12 Mar 2019","6549.35","6614.45","6548","6585.45"
"11 Mar 2019","6371.95","6506.65","6369.1","6501.10"
"08 Mar 2019","6358.8","6393.9","6329.75","6350.00"
"07 Mar 2019","6392.1","6396.7","6344.05","6358.75"
"06 Mar 2019","6378.15","6423.15","6359.6","6380.75"
"05 Mar 2019","6103","6345","6100.55","6334.70"
"01 Mar 2019","5962.45","6099.25","5961.45","6094.60"
"28 Feb 2019","5912.9","5943.75","5888.85","5934.35"
"27 Feb 2019","5902.15","6007.25","5864.1","5889.05"
"26 Feb 2019","5855.2","5913.35","5785.15","5877.55"
"25 Feb 2019","5901.05","5928.9","5900.35","5923.45"
"22 Feb 2019","5837.9","5889","5823.55","5879.00"
"21 Feb 2019","5762","5836.6","5747.15","5828.55"
"20 Feb 2019","5704.8","5754.75","5704.3","5745.80"
"19 Feb 2019","5675.4","5726.95","5665.25","5685.80"
"18 Feb 2019","5737.65","5741.15","5660.15","5671.10"
"15 Feb 2019","5794.95","5795.9","5711.4","5727.30"
"14 Feb 2019","5744.15","5800.8","5707.25","5793.95"
"13 Feb 2019","5825.1","5840.6","5744.7","5756.15"
"12 Feb 2019","5813.95","5837.35","5782.25","5805.60"
"11 Feb 2019","5921.05","5925.2","5815.75","5824.95"
"08 Feb 2019","6017.75","6018.1","5920.35","5931.60"
"07 Feb 2019","5997.95","6052.8","5982.55","6030.10"
"06 Feb 2019","5977.6","5995","5888.65","5987.60"
"05 Feb 2019","6039.8","6058.6","5934.5","5959.65"
"04 Feb 2019","6133.55","6134.1","6017.45","6043.75"
"01 Feb 2019","6158","6211.85","6092.3","6138.90"
"31 Jan 2019","6121.05","6139.95","6084.65","6132.95"
"30 Jan 2019","6084.35","6108.45","6069.7","6095.80"
"29 Jan 2019","6033.9","6082.85","6013.65","6060.35"
"28 Jan 2019","6149.15","6152.7","6035.9","6049.75"
"25 Jan 2019","6279.45","6299.3","6144.9","6158.10"
"24 Jan 2019","6287.45","6300.1","6252.85","6257.95"
"23 Jan 2019","6305.65","6323.7","6272.4","6281.20"
"22 Jan 2019","6307.4","6307.8","6254.3","6298.55"
"21 Jan 2019","6367.8","6384.05","6301.1","6312.75"
"18 Jan 2019","6447.6","6447.85","6363.75","6371.20"
"17 Jan 2019","6472.25","6485","6413.2","6440.25"
"16 Jan 2019","6464.2","6493.9","6447.85","6455.30"
"15 Jan 2019","6400.5","6454.35","6399.6","6449.50"
"14 Jan 2019","6402.65","6405.95","6349.5","6377.70"
"11 Jan 2019","6427.8","6430.75","6373","6396.30"
"10 Jan 2019","6393.55","6421.8","6382.2","6414.80"
"09 Jan 2019","6428.15","6433.25","6352","6389.25"
"08 Jan 2019","6389.35","6408.75","6363.5","6403.45"
"07 Jan 2019","6430.85","6437.95","6372.4","6387.45"
"04 Jan 2019","6361.65","6387.4","6303","6381.65"
"03 Jan 2019","6415.1","6436.55","6349","6357.85"
"02 Jan 2019","6463.65","6496.2","6396.45","6410.55"
"01 Jan 2019","6458.25","6480.6","6431.7","6476.55"
"31 Dec 2018","6424.35","6456.9","6423.85","6449.15"
"28 Dec 2018","6358.85","6411.05","6357.35","6399.70"
"27 Dec 2018","6367.05","6380.8","6321.6","6329.00"
"26 Dec 2018","6293.55","6322.15","6193.5","6314.75"
"24 Dec 2018","6381.5","6395.1","6306.85","6311.15"
"21 Dec 2018","6467.15","6503.45","6366.45","6378.85"
"20 Dec 2018","6407.7","6476.3","6390.35","6452.05"
"19 Dec 2018","6380.45","6434.7","6373.3","6425.35"
"18 Dec 2018","6286.5","6349.7","6270.5","6344.55"
"17 Dec 2018","6297.35","6313.3","6285.75","6298.45"
"14 Dec 2018","6272.65","6304.2","6238","6281.05"
"13 Dec 2018","6270.95","6319.35","6236.05","6278.60"
"12 Dec 2018","6073.35","6217.7","6073.3","6214.35"
"11 Dec 2018","5840.95","6051.85","5836.45","6033.10"
"10 Dec 2018","5955.55","5960.75","5912.8","5925.05"
"07 Dec 2018","6077.8","6100.7","6016.6","6056.65"
"06 Dec 2018","6119.35","6121","6031.55","6053.25"
"05 Dec 2018","6235.65","6246.2","6135.7","6160.50"
"04 Dec 2018","6278.45","6314.4","6262.55","6272.20"
"03 Dec 2018","6252.95","6278.35","6209.6","6268.80"
"30 Nov 2018","6186.2","6231.65","6173.2","6216.20"
"29 Nov 2018","6208.1","6209.65","6143.7","6171.45"
"28 Nov 2018","6234.6","6243.35","6166.3","6177.15"
"27 Nov 2018","6187.35","6231.55","6183.05","6223.90"
"26 Nov 2018","6230","6237.2","6132.5","6190.10"
"22 Nov 2018","6241.85","6275.15","6194.65","6203.65"
"21 Nov 2018","6212.85","6239.1","6163.45","6226.55"
"20 Nov 2018","6255.2","6280.05","6186.55","6196.90"
"19 Nov 2018","6272","6290.55","6241.1","6280.15"
"16 Nov 2018","6282.9","6299.2","6229.8","6247.30"
